Previous qualification (grade),Admission grade,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Target
120.0,145.8,0.0,5.25922983,0.0
133.1,120.0,12.25,11.75,1.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
133.1,139.54183333333333,13.745576526099997,14.2,1.0
130.0,100.0,13.30769231,12.81818182,2.0
110.0,113.84604444444449,10.513602179799994,1.70151631,1.0
125.0,126.4,12.28571429,13.33333333,1.0
145.18100000000004,154.0,13.496376202700002,13.0,1.0
121.0,114.9,14.621341774400003,13.467157820700006,1.0
134.59689334841173,113.16571657374719,0.0,0.0,0.0
147.0,149.8,14.27272727,14.81818182,1.0
129.97550000000004,117.9,12.451817939399998,12.91111111,1.0
171.5,165.8,14.16666667,17.97028115,1.0
164.0,135.768,10.204437123799995,19.30987547,1.0
122.0,123.8,12.0,11.0,1.0
124.0,126.1,11.4,11.0,0.0
120.0,116.02524999999994,7.933387136399998,1.8240520452999995,0.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
122.9,100.0,10.970754563800003,10.6178034754,1.0
130.0,127.6,12.9,12.14285714,0.0
138.0,161.3,14.36,18.05655418,1.0
127.21225000000003,88.3,9.927277033000003,6.88480155,2.0
142.0,151.0380000000001,16.72855758,6.743734973899994,1.0
120.0,120.0,14.8866361732,12.6871931163,2.0
122.0,113.3,13.0,15.0625,1.0
139.8,156.4,3.92182629,8.28093332,0.0
153.57400000000004,147.93300000000002,4.80980515,18.10520964,1.0
131.0,118.8,13.4,13.0,1.0
159.6,147.42299999999997,8.838777018099998,17.93534852,2.0
120.0,111.34151190476194,0.0,0.43983838549999993,1.0
136.0,152.5,0.0,0.0,2.0
133.67773072072086,133.07699999999997,13.504477583699998,14.14285714,1.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
148.0,143.3,13.44285714,15.075,1.0
120.0,123.2,14.16666667,11.75,1.0
150.0,138.1,14.0,15.0,2.0
158.0,140.5,4.3527927626,9.791067559599988,1.0
135.90396666666666,130.0,13.716073490200007,13.76125,1.0
100.0,111.6983333333334,11.7140845603,8.762342971100002,0.0
138.74691666666658,138.456,12.361311846199996,10.21428267,1.0
136.96817563923005,127.7,11.593318984199993,11.7429176612,2.0
148.0,136.5,15.30769231,14.0,1.0
124.84499999999994,120.25799999999985,13.28571429,4.84818822,0.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
136.0,128.5,9.764543450100003,11.878670050900007,1.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
140.0,134.68918878739635,0.0,0.21071610159999998,0.0
110.0,119.0,10.5,12.6,1.0
130.0,127.6,14.25,13.4,1.0
133.1,100.0,11.91666667,0.0,0.0
128.0,124.5,10.66666667,14.0,2.0
117.0,109.3,12.25,12.66666667,2.0
128.90200000000002,160.8,7.180487458299999,1.13852693,0.0
134.3246666666667,123.677,11.0,8.57896698,0.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
125.0,140.8,14.66666667,15.0,1.0
131.14521825396824,133.83133333333325,0.0,12.28571429,1.0
131.13202537961897,132.09616666666668,12.66666667,0.0,0.0
159.9,139.46525,5.3845472704,7.892379627799999,2.0
136.0,123.8,0.0,0.0,0.0
136.9575629675639,126.82,13.12828577,0.0,0.0
128.4,152.1,0.0,0.0,0.0
133.0,133.8694999999999,9.23726766,9.0452291537,1.0
131.0,123.3,13.174147175199982,13.0768005163,2.0
130.0,147.6,0.0,0.0,0.0
126.76588290043297,96.0,11.442683064500006,10.723693698000002,1.0
141.0,133.7,11.4,12.16666667,1.0
130.0,121.8,18.71222768,-2.37159127,0.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
127.64832796592154,124.99600000000004,12.45743229,0.0,0.0
156.0,156.3,15.63375,15.63375,1.0
137.0,129.3,13.66666667,14.5,1.0
131.0,131.27880674603176,0.0,0.2457142858,0.0
130.0,136.3,12.5,11.5,1.0
133.1,140.0,12.28571429,13.0,1.0
131.0,135.9,14.0,11.0,2.0
107.0,165.3,8.495362119100003,5.1963603383,0.0
117.0,117.0,10.75,12.25,2.0
133.1,115.26127777777776,12.95,11.685025943899998,0.0
130.0,130.5,12.45,12.45,1.0
121.33876190476188,109.354,12.25,12.289376841200005,2.0
137.0,131.5,13.38125,13.38125,1.0
133.1,100.0,12.16,11.34,0.0
112.6,111.9,3.65003388,-0.0069833,2.0
112.5,130.2,12.75,7.13406834,1.0
161.5,128.80399999999997,13.3425,11.5765580166,1.0
140.0,133.2,14.175,13.03125,1.0
100.0,104.81749999999998,13.154052006699997,12.364869206300002,2.0
160.0,131.27949999999998,0.0,3.0851044074000002,0.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
128.0,116.5,12.0,12.14285714,1.0
121.0,124.2,10.57142857,11.4,1.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
132.0,126.4,11.16666667,12.4,1.0
147.0,151.9,12.0,12.66666667,1.0
110.0,120.0,11.33333333,12.0,0.0
167.2,124.17800000000003,3.63137968,7.564135660600001,1.0
130.0,130.0,12.0,10.75,2.0
131.0,131.7,0.0,0.0,0.0
135.4,161.2,18.31770273,5.31081123,1.0
134.31900000000013,123.28566666666664,12.360741585200003,12.8,1.0
136.2850000000001,124.19099999999995,13.0,12.0,0.0
120.0,145.4,10.66666667,12.5,0.0
125.73636666666674,111.09974999999993,8.87896818,-0.93927038,2.0
125.15799999999999,111.0,11.0,6.729015841699997,0.0
120.0,120.0,13.42857143,13.125,1.0
140.663,131.23699999999997,13.05375,13.05375,1.0
130.0,118.1,12.03571429,13.75,2.0
127.9,99.365,7.2159149,4.419996068000002,1.0
133.1,126.3,0.0,0.0,0.0
146.0,137.8,13.6,12.66666667,0.0
122.0,105.58600000000003,12.2,12.020155894499998,2.0
123.79200000000004,115.4,13.5416904775,13.33333333,0.0
127.0,110.0,11.66666667,10.0,0.0
163.9,128.29789999999988,2.215172886999999,0.0,0.0
130.0,130.0,12.5,10.0,0.0
156.0,156.0,11.83333333,11.5,0.0
132.46872634186568,125.56660000000007,4.531240990899999,0.0,0.0
110.0,120.0,0.0,0.0,0.0
99.8,152.1,6.9309592935,7.869103746500002,0.0
137.49400000000006,164.5,9.1650839667,1.09358646,2.0
150.0,137.8,0.0,0.0,1.0
137.836,134.2,10.3677001187,12.0,2.0
150.0,127.51700000000004,11.256167780999995,10.5,2.0
123.0,116.0,0.0,0.0,0.0
138.27897619047621,129.25650000000002,14.2,14.2,2.0
167.1,143.6,1.38451812,12.27272727,2.0
146.9733287630342,138.9519333333335,3.14233643,0.0,0.0
125.0,118.0,14.42857143,15.0,1.0
117.0,109.3,13.11714286,12.6,1.0
162.7,87.5,17.82271435,11.83333333,1.0
132.46872634186568,125.56660000000007,4.531240990899999,0.0,0.0
141.80699999999996,128.59799999999996,15.28571429,16.5,1.0
140.527,140.0,10.5,12.2665919534,1.0
170.9,160.9,13.741249776900002,14.891962424899996,1.0
140.0,149.7160714285714,9.789664231599994,5.75444522,0.0
138.69216666666668,135.43600000000006,14.33333333,14.0,0.0
137.02900000000005,170.0,7.6892962668,3.18500141,2.0
140.0,138.97052076201578,3.2455729999692653,0.0,0.0
96.7,111.38333333333323,1.35768191,4.3977714575,2.0
134.0,121.4,14.25,12.0,2.0
133.1,154.0,6.42241195,7.43065121,2.0
156.0,96.0,18.07980191,14.42857143,1.0
140.0,140.0,11.66666667,12.0,2.0
108.0,112.2,10.8,10.0,2.0
144.37100000000007,161.3,9.644959647000002,10.99132537,0.0
135.8518333333334,96.6,18.35528363,8.119372825800003,1.0
140.0,150.0,10.8,12.0,0.0
133.1,98.0,11.4,11.0,1.0
125.0,114.515,13.686497618799995,14.5,1.0
139.44621772769716,133.55945,12.8,12.959001036600005,2.0
167.9,112.9649999999999,9.870158736,4.27039387,1.0
130.0,143.8,15.57,15.57,0.0
122.0,109.655,11.781914142299998,12.0,2.0
140.0,138.0,14.11428571,15.91111111,0.0
125.16900000000004,110.0,11.869586480099992,11.5,2.0
168.0,89.5,0.0,5.25402917,0.0
140.83778333333333,140.0,13.5,12.706645369800006,1.0
116.0,129.7,11.25,16.34124176,0.0
159.7,85.8,6.90455254,11.33333333,1.0
142.659,137.1049999999999,13.07571429,13.07571429,1.0
146.0,139.4826166666666,5.406592015780809,0.0,0.0
150.0,102.7,7.16798612,1.71297015,0.0
137.0,134.6,0.0,0.0,0.0
126.11805198592259,120.06199999999998,11.510680383099992,11.631847594600004,2.0
134.0,132.8,13.51285714,13.51285714,1.0
160.0,155.5,12.83333333,12.16666667,1.0
126.0,132.0,15.0,11.66666667,0.0
133.1,110.0,12.8,13.33333333,0.0
114.0,127.3,12.33333333,0.0,0.0
130.96928055555566,124.90716666666667,11.456088462000002,12.288,0.0
121.145,113.6489999999999,12.482100867700003,13.28571429,1.0
131.0,118.8,11.5,12.8,1.0
130.0,126.2098586080586,11.6193021813,11.14285714,0.0
133.1,112.1,0.0,0.0,0.0
130.0,130.0,0.0,0.0,0.0
117.0,111.1,11.8,11.5,2.0
134.96949999999995,122.92306666666667,6.69958719,16.1356163,0.0
131.0,126.8,12.2,12.0,2.0
134.0,120.6,12.33333333,13.0,1.0
138.21566666666672,83.8,8.581321151099996,-1.05523419,1.0
127.0,120.2,12.76571429,13.54444444,1.0
130.0,120.0,12.1,12.6,0.0
142.0,137.5,12.0,11.5,1.0
134.59689334841173,113.16571657374719,0.0,0.0,0.0
133.1,140.0,14.88888889,13.72727273,2.0
160.4,119.7,11.494802855699998,9.302384537399995,1.0
130.0,129.0,13.5,12.5,1.0
136.9515,127.21799999999989,13.55151898,13.73580153,0.0
140.0,126.4,13.88428571,14.75,0.0
130.0,132.13647435897434,11.7685159516,11.66666667,2.0
122.0,114.8,12.65,11.1,2.0
162.0,138.6,11.0,0.0,2.0
133.1,111.22768833490409,11.9295642811,10.5,0.0
120.0,111.6,14.5,12.66666667,1.0
160.0,152.0,14.71428571,14.16666667,1.0
141.0,132.6,13.28571429,14.33333333,1.0
123.44699999999999,103.08416666666665,1.09694872,7.7317943,2.0
106.9,130.6,0.0,-2.02500008,0.0
128.0,122.1,11.57142857,12.0,2.0
138.74800000000002,137.26399999999992,13.0,6.0233125,0.0
130.0,124.8,11.5,14.0,1.0
167.9,126.3,6.17401273,6.39652576,1.0
169.3,135.99499999999998,10.166817059099996,2.56442022,0.0
137.0,124.9,13.8875,14.86444444,1.0
146.14200000000005,166.6,6.53656142,10.586833494199999,1.0
149.6,155.4,12.33333333,7.61585572,1.0
122.99100000000003,109.0,11.8601387394,12.16,2.0
133.0,130.8,13.4275,13.4275,1.0
139.324,155.7,14.27461254250001,6.08059561,1.0
106.6,155.1,19.52010769,0.0,0.0
125.0,131.0,10.5,0.0,0.0
158.0,155.2,11.8,11.0,1.0
95.4,97.84000000000002,6.666138447900002,7.76389881,2.0
133.0,119.7,13.075,12.36111111,1.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
126.0,116.9,13.66666667,12.25,0.0
163.9,130.0,1.6735839619000004,4.1358638439,0.0
143.0,137.8,13.49285714,12.68888889,1.0
135.0,133.7279666666666,9.453511672100001,2.30720419,2.0
120.0,120.0,0.0,0.0,0.0
148.0,133.0,13.28571429,14.8,0.0
126.0,115.2,12.6,11.8,1.0
160.0,160.0,14.0,14.66666667,1.0
121.90500000000007,106.3,11.797315032900006,10.5,0.0
133.1,103.0,0.0,0.0,0.0
136.0,136.0,11.83333333,12.875,1.0
150.0,146.5,11.5,12.4,1.0
95.8,98.50383333333335,2.8715669226000005,0.05661036,1.0
130.0,130.0,12.5,12.5,2.0
128.4591166666667,137.0,0.9940776509,0.0,0.0
110.0,125.9,0.0,11.0,2.0
129.06621177114758,117.98774999999998,10.5,0.0,0.0
127.0,131.2,11.83333333,13.16666667,1.0
140.0,131.2,0.0,0.0,0.0
132.93200000000002,126.81000000000006,12.4,12.4,1.0
92.6,97.5,8.31779088,7.28197955,0.0
100.0,153.5,0.0,0.0,0.0
139.0,142.2,14.58333333,14.33333333,1.0
150.0,131.1,11.66666667,12.66666667,1.0
109.3,112.72961428571422,9.429202053900003,5.26134482,0.0
119.0,115.0,13.0,0.0,0.0
170.0,125.0,15.66,15.01111111,1.0
112.6,163.3,8.39613904,0.0,0.0
133.0,134.4,12.16666667,12.75,1.0
125.0,118.8,13.3,13.3,1.0
143.4111714285714,110.5,1.4196662149999995,5.00508184,0.0
143.0,123.3,0.0,0.0,0.0
127.0,139.6,0.0,0.0,0.0
157.0,138.8,13.55714286,13.55714286,1.0
168.2,88.9,17.79045029,1.90309878,2.0
140.0,140.0,12.0,10.33333333,0.0
145.6,118.2,-0.17278103,4.49679862,0.0
145.0,150.6,0.0,0.0,1.0
133.1,115.2,11.75,11.725,2.0
132.0,126.0,12.18333333,12.18333333,1.0
143.64366666666672,144.17200000000008,9.294603325299999,8.10830037,0.0
123.28366666666678,96.9,7.434222955399999,7.32120009,0.0
132.42318500000013,124.0741,13.101681547500002,14.33333333,1.0
149.0,156.0,0.0,0.0,1.0
146.0,150.2,0.0,0.0,1.0
134.92052380952381,126.3,13.306454585099997,13.435,1.0
121.1,155.1,16.06187314,-1.45545443,0.0
147.0,145.3,12.71621109,15.74997013,2.0
108.6,101.61525000000002,8.51963918,4.442231786600002,1.0
124.0,132.1,10.5,11.0,2.0
105.0,102.6,12.0,11.5,2.0
121.0,112.3,12.2,11.5,0.0
168.8,89.1,0.0,10.7134432,1.0
145.84700000000004,153.8,13.9415896665,14.0,1.0
126.0,110.0,13.33333333,12.66666667,1.0
133.1,128.2,12.0,12.55555556,1.0
134.0865,120.4,11.355194977099998,17.97111578,1.0
160.0,153.0,13.11666667,13.11666667,1.0
121.0,117.9,12.83333333,11.66666667,1.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
140.91941666666665,133.40499999999997,13.87714286,15.6625,1.0
141.0,143.87283333333335,13.025089285700004,12.94428571,1.0
125.04599999999996,113.05800000000006,8.98705481,7.09175786,2.0
148.0,137.3,14.26666667,14.26666667,1.0
98.2,81.1,3.2544467,7.6758317,1.0
141.64,127.95000000000003,12.858293956599994,12.48375,1.0
125.0,116.3,13.42857143,15.3125,1.0
132.3462103734225,126.35293333333338,10.66666667,0.0,0.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
148.0,132.0,13.45,13.45,1.0
136.0,109.7,10.34453251,12.6,1.0
134.0,116.7,9.88576194,8.17043828,1.0
135.0,134.0,10.8,12.8,1.0
151.0,100.0,12.2,14.6,2.0
140.0,140.0,14.2,13.5,2.0
167.3,103.2,7.190647793000002,4.105783512400001,1.0
142.0,132.6,12.8,10.0,2.0
142.0,129.4,13.2,12.5,1.0
127.0,125.6,14.0,0.0,0.0
131.0,129.3,13.875,14.0,1.0
134.0,128.4,12.5,12.71428571,1.0
142.0,139.9,13.42857143,12.5,1.0
98.0,92.4,1.08872214,2.86866557,2.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
125.0,117.8,13.03,13.21875,1.0
99.1,85.8,0.2848265,12.33333333,1.0
148.86200000000008,81.7,8.194420943000006,10.66323292,1.0
142.814,135.96100000000004,13.3675,13.3675,1.0
133.1,127.85866666666666,12.171466133899996,12.82571429,1.0
139.93175000000002,129.471,13.91857143,13.8875,1.0
143.64700000000002,141.8,12.355272649300002,12.8,1.0
127.1,97.6,10.29440001,13.68333333,1.0
150.0,100.0,13.0,12.0,0.0
136.89400000000003,87.0,8.175588862700002,6.09097945,1.0
136.0,123.4,13.57142857,12.16666667,1.0
116.0,116.4,13.16666667,13.16666667,1.0
140.64258333333336,99.4,12.835484737799993,16.70907152,1.0
117.0,123.7,12.66666667,11.4,1.0
116.0,127.6,13.85714286,13.14285714,0.0
129.0,117.1,14.69285714,14.9625,1.0
157.0,149.3,14.035,14.035,1.0
135.0,125.6,11.0,14.0,1.0
161.2,129.236,7.625335325500001,9.31986843,1.0
131.8613678833818,126.67491666666669,11.343288185099992,11.15266582339999,1.0
123.0,114.3,0.0,0.0,0.0
140.0,126.0,0.0,0.0,0.0
138.0,124.0,0.0,0.0,0.0
132.0,122.6,12.28571429,12.0,1.0
160.8,163.7,8.42824065,6.28780713,2.0
117.0,96.9,2.25566781,13.16666667,1.0
163.3,151.5,9.876920952000004,11.716445109599997,2.0
147.013,154.9,18.09222493,8.118667768400003,1.0
133.1,107.0,10.6,11.71428571,0.0
130.0,130.0,13.125,13.0,2.0
134.0,124.2,12.83333333,12.66666667,1.0
128.0,125.8,0.0,0.0,2.0
115.0,108.0,13.0,13.8,1.0
119.0,115.2,12.725,13.7125,1.0
141.0,97.1,4.66892559,4.04539666,1.0
120.0,120.0,13.81818182,13.46153846,1.0
120.0,116.7,12.33333333,13.0,1.0
135.0,121.0,12.33333333,11.6,2.0
124.52839621212124,116.68900000000006,8.96449307,8.186543864400004,2.0
133.0,121.1,13.66666667,15.4,1.0
122.0,112.6,12.625,11.0,2.0
128.0,123.3,14.83333333,12.14285714,1.0
129.0,129.4,11.2,13.125,0.0
122.0,119.9,11.4,12.2,1.0
130.3,121.56069523809525,10.48237587,11.896110120400005,1.0
163.7,141.4,17.1271498,11.4,0.0
118.0,110.0,12.85,12.62142857,2.0
140.0,143.0,13.5,12.5,1.0
133.40900000000005,133.21099999999996,14.28571429,13.0,2.0
123.0,119.2,5.97293236,0.41130621,1.0
168.1,85.9,18.1744833,6.19097006,1.0
121.81400000000005,80.1,11.33333333,14.3832063598,1.0
118.3,166.8,17.89612631,5.79708874,1.0
170.7,165.6,13.210339800100003,13.275541620600004,1.0
162.0,147.5,14.14125,14.14125,1.0
108.0,108.0,11.6,11.75,1.0
130.0,130.0,14.6625,14.6625,1.0
150.32899999999998,163.7,6.07560051,9.739316374899996,2.0
116.0,109.0,12.99333333,12.66875,1.0
127.55133333333333,121.18500000000009,11.25,12.2,2.0
132.0,121.2,12.2,12.8,1.0
128.9,125.5,0.0,7.20527538,0.0
120.0,119.5,11.33333333,11.75,2.0
136.0,125.9,12.2,11.8,1.0
133.0,121.5,0.0,0.0,0.0
95.2,77.0,9.620255590500005,6.9065709629,1.0
142.0,132.4,13.85714286,13.1,1.0
134.7783333333333,121.55400000000002,12.85714286,13.33333333,1.0
134.0,110.0,10.0,0.0,0.0
126.11666666666665,120.773,10.21428571,11.38461538,1.0
133.1,105.0,11.28571429,10.33333333,0.0
143.19549999999998,137.8,13.83333333,13.348541724400006,0.0
138.47750000000002,131.18399999999997,12.85714286,12.6,1.0
134.0,122.1,11.66666667,12.0,0.0
140.0,140.0,0.0,0.0,0.0
133.0,143.2,14.4,13.2,1.0
146.0,120.5,14.83333333,14.16666667,1.0
130.0,119.5,7.19562532,3.08985498,1.0
151.0,147.5,0.0,0.0,1.0
133.1,129.6,0.0,0.0,0.0
111.6,85.1,17.43452966,18.40443151,1.0
110.0,160.0,11.8,12.4,1.0
133.1,105.5,13.2,10.6,0.0
122.9819555998975,111.14183333333332,8.791725374400007,2.8035318563999994,0.0
133.1,107.5,0.0,0.0,0.0
105.0,106.1,11.5,13.28571429,1.0
160.0,116.3,12.6,12.2,1.0
144.0,137.4,13.54285714,14.22222222,1.0
100.0,101.8,11.6,13.0,2.0
143.0,144.1,13.66666667,13.83333333,1.0
142.77400000000003,137.95400000000004,15.62841669,18.02230337,0.0
140.0,128.2,0.0,0.0,0.0
133.1,117.0,0.0,0.0,0.0
116.0,110.4,11.5,12.28571429,1.0
128.3175,125.48900000000005,11.5,11.75,2.0
166.5,81.5,6.47803705,7.09734646,1.0
110.0,117.0,0.0,0.0,1.0
127.0,133.5,0.0,0.0,2.0
137.75500000000002,139.1669999999999,9.31363378,18.1383234,1.0
135.0,122.1,13.83333333,13.66666667,1.0
135.0,133.4,14.12571429,14.36875,1.0
166.3,116.12633333333335,-0.06070312,4.487979510999998,0.0
133.1,130.0,12.66666667,12.25,1.0
100.0,100.0,0.0,0.0,0.0
133.1,162.0,12.28571429,14.16666667,1.0
100.0,153.0,14.5,14.375,2.0
137.0,136.6996666666666,7.046892123900002,10.0,0.0
120.0,128.2,11.5,12.0,0.0
148.9,148.9,11.6,11.5,1.0
134.0,171.8,18.42542566,5.96592993,1.0
128.0,120.3,11.66666667,11.0,0.0
133.1,100.0,13.42857143,11.6,1.0
131.0,126.1,13.66666667,13.5,1.0
118.0,111.7,12.5,12.16666667,1.0
140.00400000000005,130.4210000000001,13.0,12.8,1.0
133.0,122.2,12.78333333,12.84285714,1.0
108.1,118.7,-0.97002549,12.4634329,0.0
125.0,121.5,13.5,11.225,0.0
138.0,134.5,13.45714286,15.125,1.0
140.0,127.0,13.44285714,13.44285714,1.0
124.0,114.2,11.0,10.83333333,1.0
136.95940577075098,120.13789545454549,11.101505298899994,7.3860676,1.0
127.0,120.4,10.0,0.0,0.0
138.0,123.0,13.44,13.06666667,2.0
142.0,130.5,12.21428571,14.0625,1.0
130.0,125.5,14.16666667,13.5,1.0
130.0,133.8,12.84615385,12.63636364,1.0
110.2,115.50264444444447,8.0285380674,3.10498606,2.0
127.0,130.5,12.8,11.25,1.0
130.2,157.9,13.0,12.0,0.0
126.0,119.4,13.37142857,13.66666667,1.0
106.6,160.0,16.94200814,19.79953601,1.0
103.7,80.7,9.41830425,-0.13476981,1.0
120.0,111.6,14.0,11.0,1.0
133.4,124.45799999999996,6.46648351,6.401103303399999,1.0
134.0,122.5,14.0,15.0,1.0
128.0,116.5,13.42857143,12.66666667,1.0
141.85700000000003,129.0679999999999,13.0,12.5,1.0
140.27399999999997,140.283,12.66666667,6.59243064,2.0
130.70438095238097,123.14983333333326,10.0,12.33333333,0.0
113.0,116.5,12.83333333,11.77777778,1.0
135.0,121.5,12.91666667,12.91666667,1.0
128.515,137.17500000000007,18.1974642,7.46891255,1.0
130.0,121.3,14.6,13.8,1.0
124.0,94.7,16.39515484,19.02254605,1.0
133.0,123.6,14.14285714,15.0,1.0
123.0,129.0,11.66666667,12.33333333,1.0
139.66000000000005,126.3,0.9307699,4.253552786099999,1.0
98.3,121.93300000000004,7.5252695355000085,17.44136598,1.0
144.0,136.0,14.15,14.15,1.0
144.0,125.8,12.47142857,12.47142857,1.0
131.0,120.5,14.15,14.15,1.0
141.0,130.2,14.07222222,14.0475,1.0
138.0,135.9,14.85714286,14.66666667,1.0
132.13580000000005,130.8996666666667,14.28571429,13.16666667,1.0
124.0,124.0,0.0,0.0,0.0
140.0,140.0,0.0,0.0,0.0
157.0,150.9,9.7216304328,13.046141064599997,0.0
129.0,163.7,17.78501172,7.66519042,1.0
159.93000000000012,149.16583333333332,4.16107106,9.037045976499998,0.0
142.0,128.8,14.23333333,14.23333333,1.0
171.4,81.1,12.2,9.74405475,2.0
156.0,140.8,15.7,15.7,1.0
151.0,138.0,15.2,15.2,1.0
135.0,132.9,16.33333333,15.6,0.0
140.0,140.0,12.5625,12.85714286,1.0
108.5,90.7,-2.06414492,0.0,0.0
166.3,95.4,12.4,1.79604459,1.0
132.717,87.4,8.662340711300002,1.05373525,1.0
132.82399999999998,124.70250000000001,12.16666667,5.95069322,0.0
133.1,123.5688833333333,11.8,11.7125845247,2.0
137.0,123.0,10.8,12.0,1.0
138.0,130.13999999999996,13.26,12.749444693999992,1.0
134.0,117.60059594202905,9.715059683300002,9.30969433,0.0
136.0,121.7,11.875,14.42857143,1.0
127.0,121.1,12.16,13.4,2.0
158.0,108.4,7.43444051,12.5,2.0
140.0,142.5,13.33333333,13.2,1.0
138.0,126.8,11.5,11.8,2.0
150.0,150.0,14.42857143,13.0,1.0
150.0,150.0,13.0,15.33333333,2.0
131.0,134.5,15.0,14.33333333,1.0
136.0,129.5,15.15555556,16.8,1.0
117.0,113.2,10.66666667,11.85714286,1.0
158.0,140.2,11.0,11.25,0.0
129.0,119.2,0.0,0.0,0.0
140.0,140.7,12.28571429,12.0,1.0
141.0,142.3,12.82875,12.82875,0.0
132.0,129.9,12.66666667,14.4,1.0
133.0,134.8,0.0,0.0,2.0
109.0,104.1,13.0,0.0,0.0
135.0,122.4,10.875,12.4,1.0
122.0,120.6,12.8,11.6,1.0
119.31700000000002,112.4,11.28571429,10.554266234,0.0
134.211,157.9,0.0,0.2663112648,1.0
136.7864486694678,137.8,0.0,4.632382768399999,0.0
131.0,118.4,13.76666667,13.74444444,0.0
139.0,130.8,12.75833333,12.75833333,0.0
134.59689334841173,113.16571657374719,0.0,0.0,0.0
132.57200000000003,128.73600000000008,12.66666667,13.25,1.0
125.0,126.8,12.0,12.75,2.0
142.0,128.0,12.25,12.0,1.0
119.0,113.8,11.33333333,12.2,1.0
128.0,120.8,13.50714286,13.05,1.0
150.0,130.8,13.61428571,13.61428571,1.0
170.9,86.3,0.0,0.0,0.0
141.7,86.5,11.5,12.16666667,1.0
118.0,113.8,12.33333333,12.5,1.0
122.0,118.3,11.97142857,14.4375,1.0
151.6,166.8,5.02624212,6.5763262,0.0
137.0,131.1,12.38571429,12.72857143,2.0
128.0,117.9,13.5,11.28571429,1.0
123.0,115.7,12.16666667,13.28571429,1.0
133.1,141.0,0.0,0.0,1.0
131.177,123.69100000000005,11.66666667,13.66666667,1.0
143.0,131.8,12.4,14.16666667,2.0
150.0,131.1,13.4,12.83333333,1.0
102.3,165.9,12.0,12.5,1.0
146.25900000000001,120.97900000000001,1.64676691,14.8,1.0
133.1,108.0,12.125,14.42857143,1.0
139.1,99.2,13.85714286,13.28571429,1.0
136.35000000000005,87.3,6.70994188,4.961055795199997,2.0
101.3,126.0,3.40535132,13.12555556,1.0
133.1,134.0,13.27272727,13.0,1.0
143.0,86.2,14.66666667,17.54478381,1.0
148.0,138.7,15.115,15.092,1.0
137.0,143.3,0.0,0.0,2.0
130.0,160.0,17.15001726,-1.49097357,1.0
112.0,111.0,13.2,14.33333333,1.0
133.0,128.5,11.0,10.33333333,0.0
142.0,133.0,14.56571429,14.56571429,1.0
123.0,114.6,12.0,10.75,0.0
103.0,104.1,0.0,0.0,0.0
140.0,127.6,13.79666667,13.775,1.0
159.0,151.0,14.83333333,15.33333333,1.0
140.0,135.7,12.83333333,13.83333333,1.0
162.3,105.0,10.91983195,17.03485689,1.0
112.0,117.3,12.0,11.2,1.0
131.0,134.0,5.15064623,12.8,1.0
169.5,158.9,17.81530609,8.44698893,1.0
133.1,123.0,13.71428571,13.71428571,1.0
101.8,112.5,18.39573065,6.88766575,1.0
140.0,140.0,15.0,11.0,1.0
150.0,144.6,13.0,0.0,0.0
120.0,118.3,12.0,12.75,1.0
110.7,166.5,0.0,5.11274604,1.0
167.0,158.3,15.16666667,14.16666667,1.0
133.1,100.0,12.0,10.5,0.0
147.0,134.9,13.64285714,14.77272727,1.0
129.0,142.0,12.66666667,12.71428571,1.0
136.0,127.3,0.0,0.0,0.0
128.0,116.5,10.8,10.5,1.0
140.0,138.6,14.25,13.06363636,1.0
141.0,133.0,12.15384615,12.9,0.0
133.0,136.2,11.5,10.5,2.0
125.0,118.0,12.25,12.33333333,1.0
124.0,126.8,-0.004878,2.59628254,2.0
140.0,128.5,13.40375,13.40375,1.0
140.0,100.8,11.33333333,5.46509451,1.0
100.6,125.8,10.01678604,7.16482894,0.0
144.0,129.3,0.0,0.0,2.0
138.0,124.7,0.0,0.0,0.0
130.0,154.9,16.16666667,16.0,0.0
142.0,127.3,11.0,11.0,2.0
136.0,165.8,7.14790057,0.0,1.0
133.1,98.0,12.0,12.28571429,2.0
153.3,122.0,16.28563391,6.91200718,2.0
117.0,112.5,11.66666667,10.33333333,2.0
136.0,127.3,11.0,10.0,0.0
133.1,100.5,0.0,0.0,0.0
140.0,122.0,12.5,0.0,0.0
